0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 0
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
0, 3.06698e-09, 0.155 2.22522e-19 , 12
